element,name,pos,round,total_points,roll_clean_sheets_p90,roll_yellow_cards_p90,roll_bps_p90,roll_influence_p90,roll_creativity_p90,roll_threat_p90,roll_defensive_contribution_p90,roll_expected_goals_p90,roll_expected_assists_p90,roll_expected_goals_conceded_p90,roll_goal_overperf_p90,roll_assist_overperf_p90,roll_goal_conceded_overperf_p90,roll_minutes,roll_value,roll_transfers_balance,roll_selected,was_home,opponent_team
125,Janelt,MID,19,5,0.52,0.52,22.04,22.15,20.6,5.77,13.64,0.02,0.15,1.6,-0.02,0.11,-0.82,57.17,49.0,436.0,2721.17,True,18
125,Janelt,MID,20,11,0.64,0.21,22.55,23.32,20.19,8.3,13.83,0.05,0.14,1.48,-0.05,0.07,-1.06,70.5,49.0,508.83,3349.17,False,9
125,Janelt,MID,21,7,0.6,0.2,27.62,30.91,21.64,6.56,14.11,0.04,0.19,1.44,-0.04,0.41,-0.84,75.5,49.0,738.67,4160.33,True,17
125,Janelt,MID,22,1,0.68,0.34,26.88,31.34,19.22,5.95,14.12,0.04,0.18,1.47,-0.04,0.5,-0.96,88.17,49.0,2415.83,6768.0,False,7
125,Janelt,MID,23,2,0.5,0.5,27.33,31.47,28.65,6.17,13.5,0.04,0.21,1.53,-0.04,0.46,-0.69,90.0,49.0,5811.17,12800.5,True,16
125,Janelt,MID,24,4,0.33,0.33,23.33,27.37,29.22,6.5,11.17,0.05,0.2,1.45,-0.05,0.3,-0.28,90.0,49.0,6846.5,19825.17,False,2
125,Janelt,MID,25,9,0.5,0.5,22.0,27.37,25.52,5.0,11.17,0.05,0.16,1.39,-0.05,0.34,-0.39,90.0,49.0,5751.0,25542.67,False,15
125,Janelt,MID,26,1,0.33,0.67,25.67,31.2,26.7,5.33,10.67,0.05,0.16,1.6,0.12,0.34,-0.26,90.0,49.0,5241.67,30818.83,True,1
125,Janelt,MID,27,1,0.33,0.83,20.17,23.6,24.32,5.17,10.0,0.05,0.09,1.56,0.12,0.07,-0.39,90.0,49.0,5073.33,35980.83,True,6
125,Janelt,MID,36,1,0.18,0.73,17.64,20.18,24.49,5.27,9.09,0.06,0.07,1.56,0.12,-0.07,0.07,82.5,49.0,3697.5,39705.83,False,13
125,Janelt,MID,37,2,0.21,0.62,16.59,18.87,14.93,5.6,9.75,0.07,0.04,1.8,0.14,-0.04,0.06,72.33,49.0,248.5,35477.83,True,8
125,Janelt,MID,38,1,0.22,0.67,18.4,19.15,14.76,5.1,10.2,0.06,0.07,2.12,0.17,-0.07,-0.13,67.67,49.0,-860.17,30169.17,False,12
126,Jensen,MID,6,6,0.0,0.0,19.07,15.97,28.61,5.96,10.73,0.08,0.06,1.71,-0.08,-0.06,0.67,50.33,49.67,-548.33,8784.0,True,14
126,Jensen,MID,18,1,0.55,0.0,11.87,7.18,10.71,2.48,6.07,0.02,0.23,0.95,-0.02,-0.23,-0.12,54.33,49.0,-31.33,9911.17,True,4
126,Jensen,MID,19,1,0.46,0.23,12.4,7.94,9.71,3.9,6.89,0.02,0.2,1.32,-0.02,-0.2,-0.63,65.33,49.0,32.83,10020.83,True,18
126,Jensen,MID,20,3,0.57,0.28,13.87,8.89,11.35,4.25,7.64,0.02,0.24,1.42,-0.02,-0.24,-0.85,53.0,49.0,48.83,10132.17,False,9
126,Jensen,MID,21,3,0.84,0.28,16.26,8.52,16.32,4.77,7.85,0.07,0.38,1.4,-0.07,-0.38,-1.12,53.5,49.0,63.0,10260.83,True,17
126,Jensen,MID,22,2,0.98,0.25,15.45,7.99,19.91,7.85,7.36,0.08,0.38,1.52,-0.08,-0.38,-1.27,61.17,49.0,74.5,10396.0,False,7
126,Jensen,MID,23,2,0.72,0.24,15.52,10.41,27.86,12.89,7.88,0.16,0.43,1.6,-0.16,-0.43,-0.89,62.83,49.0,99.5,10552.33,True,16
126,Jensen,MID,24,3,0.45,0.22,16.93,12.07,35.51,12.92,8.02,0.15,0.38,1.6,-0.15,-0.38,-0.49,67.33,49.0,-95.33,10470.0,False,2
126,Jensen,MID,25,8,0.67,0.0,15.86,11.39,35.29,12.06,7.82,0.15,0.37,1.46,-0.15,-0.37,-0.56,67.17,49.0,-144.33,10355.33,False,15
126,Jensen,MID,26,1,0.56,0.0,17.85,13.49,31.79,13.34,7.33,0.22,0.35,1.58,-0.22,0.02,-0.45,79.83,49.0,-118.83,10280.5,True,1
126,Jensen,MID,27,2,0.36,0.18,18.14,13.8,33.35,12.63,7.11,0.18,0.31,1.5,-0.18,0.05,-0.26,84.33,49.0,-12.0,10326.33,True,6
126,Jensen,MID,28,2,0.17,0.17,18.48,13.4,32.68,12.09,6.56,0.17,0.32,1.37,-0.17,0.03,0.19,86.83,49.0,189.0,10574.67,False,3
126,Jensen,MID,29,4,0.17,0.17,18.48,13.96,28.17,8.98,6.22,0.11,0.27,1.26,-0.11,0.08,0.47,86.83,49.0,388.0,11015.67,False,4
126,Jensen,MID,30,2,0.35,0.35,18.14,15.48,24.2,7.95,7.95,0.11,0.2,1.46,-0.11,0.15,-0.08,86.83,49.0,327.83,11381.33,True,20
126,Jensen,MID,31,5,0.17,0.34,18.13,16.02,24.06,7.05,8.4,0.1,0.2,1.35,-0.1,0.14,0.33,89.33,49.0,427.67,11863.83,False,11
126,Jensen,MID,32,2,0.33,0.33,15.17,15.27,22.65,5.5,9.17,0.04,0.17,1.08,-0.04,-0.17,0.25,90.0,49.0,450.83,12297.83,True,9
126,Jensen,MID,33,3,0.33,0.17,15.5,15.9,21.85,8.33,9.67,0.05,0.15,1.24,-0.05,-0.15,0.26,90.0,49.0,371.67,12707.5,True,10
126,Jensen,MID,34,10,0.5,0.17,16.67,17.6,28.02,6.0,10.67,0.03,0.19,1.18,-0.04,-0.19,-0.02,90.0,49.0,136.0,12838.67,False,14
126,Jensen,MID,35,3,0.5,0.17,19.5,22.73,30.12,6.17,11.67,0.04,0.25,1.23,0.13,-0.25,-0.23,90.0,49.0,-32.0,12895.83,True,19
126,Jensen,MID,36,4,0.5,0.0,19.83,22.2,29.03,6.17,9.83,0.04,0.31,1.07,0.13,-0.31,-0.07,90.0,49.0,865.67,13866.5,False,13
126,Jensen,MID,37,2,0.5,0.0,19.5,22.87,29.38,6.5,10.83,0.04,0.31,1.33,0.13,-0.31,-0.17,90.0,49.0,761.5,14677.83,True,8
126,Jensen,MID,38,2,0.35,0.0,20.21,22.01,33.26,6.5,10.2,0.03,0.32,1.61,0.15,-0.32,-0.02,85.33,49.0,1222.83,16059.67,False,12
129,Yarmoliuk,MID,4,3,0.35,0.0,13.26,12.7,6.63,5.23,10.81,0.04,0.01,1.52,-0.04,-0.01,0.23,86.0,50.0,559.33,5868.67,True,7
129,Yarmoliuk,MID,5,2,0.26,0.26,12.67,13.29,8.25,4.4,11.12,0.03,0.04,1.45,-0.03,-0.04,0.36,87.0,50.0,279.5,6353.5,False,10
129,Yarmoliuk,MID,6,7,0.21,0.21,12.74,13.36,9.08,3.49,10.27,0.02,0.03,1.36,-0.02,-0.03,0.7,87.6,50.0,221.4,6704.8,True,14
129,Yarmoliuk,MID,7,2,0.17,0.17,15.0,16.26,9.82,3.24,10.57,0.04,0.03,1.48,-0.04,0.14,0.39,88.0,50.0,144.5,6926.5,True,13
129,Yarmoliuk,MID,8,3,0.18,0.18,15.0,16.84,8.4,3.0,10.94,0.03,0.03,1.35,-0.03,0.15,0.24,85.0,50.0,284.5,7758.5,False,19
129,Yarmoliuk,MID,9,1,0.17,0.17,15.17,17.21,14.03,2.76,9.83,0.02,0.07,1.21,-0.02,0.11,0.34,87.0,50.0,432.67,8637.17,True,12
129,Yarmoliuk,MID,10,2,0.2,0.2,15.26,17.57,15.42,1.76,10.57,0.02,0.07,1.22,-0.02,0.12,0.15,76.67,50.0,208.5,9047.67,False,8
129,Yarmoliuk,MID,11,4,0.21,0.0,15.03,15.41,13.92,1.85,10.3,0.02,0.06,1.16,-0.02,0.15,0.28,72.83,50.0,46.0,9319.67,True,15
129,Yarmoliuk,MID,12,2,0.21,0.0,16.74,15.95,11.97,5.44,12.14,0.04,0.06,1.05,-0.04,0.15,-0.0,71.67,50.0,-22.83,9504.17,False,6
129,Yarmoliuk,MID,13,1,0.21,0.0,12.46,9.92,9.77,5.58,10.74,0.03,0.06,0.86,-0.03,-0.06,0.21,69.83,50.0,6.67,9725.83,True,3
129,Yarmoliuk,MID,14,1,0.26,0.0,13.81,10.94,11.51,5.37,10.74,0.03,0.07,0.82,-0.03,-0.07,0.21,58.67,50.0,-144.67,9768.33,False,1
129,Yarmoliuk,MID,15,1,0.0,0.26,11.51,7.01,1.94,5.37,10.48,0.03,0.01,1.18,-0.03,-0.01,0.35,58.67,50.0,-293.0,9592.0,False,18
129,Yarmoliuk,MID,16,1,0.0,0.45,10.15,6.36,2.05,4.74,9.7,0.02,0.01,1.29,-0.02,-0.01,0.51,66.5,50.0,-472.33,9228.67,True,11
129,Yarmoliuk,MID,17,5,0.0,0.53,11.32,9.05,2.03,5.0,9.74,0.03,0.01,1.46,-0.03,-0.01,0.38,57.0,50.0,-306.67,9051.5,False,20
129,Yarmoliuk,MID,18,5,0.26,0.52,11.09,9.95,6.86,1.55,9.8,0.01,0.05,1.66,-0.01,-0.05,-0.11,58.17,50.0,-214.17,8959.67,True,4
129,Yarmoliuk,MID,19,5,0.25,0.5,16.84,17.55,12.34,3.02,11.31,0.04,0.11,2.02,-0.04,0.14,-0.51,59.67,50.0,-125.5,8954.0,True,18
129,Yarmoliuk,MID,20,3,0.42,0.42,17.29,17.33,14.6,3.12,12.08,0.04,0.11,1.84,-0.04,0.1,-0.59,72.0,50.0,-64.67,9005.5,False,9
129,Yarmoliuk,MID,21,8,0.42,0.42,17.71,17.62,15.63,3.12,13.54,0.04,0.11,1.65,-0.04,0.1,-0.4,72.0,50.0,49.67,9161.17,True,17
129,Yarmoliuk,MID,22,2,0.6,0.2,22.55,23.36,15.83,10.87,13.09,0.12,0.11,1.56,0.08,0.09,-0.76,74.5,50.0,192.83,9458.17,False,7
129,Yarmoliuk,MID,23,3,0.51,0.17,21.01,20.43,13.95,10.08,12.64,0.12,0.09,1.52,0.05,0.08,-0.66,87.83,50.0,622.67,10205.67,True,16
129,Yarmoliuk,MID,24,1,0.35,0.35,20.02,19.5,11.72,10.27,12.71,0.15,0.08,1.46,0.03,0.09,-0.24,86.17,50.0,901.5,11229.17,False,2
129,Yarmoliuk,MID,25,1,0.39,0.39,17.45,16.43,8.51,10.0,12.94,0.14,0.04,1.32,0.06,-0.04,-0.14,76.5,50.0,887.83,12204.33,False,15
129,Yarmoliuk,MID,26,2,0.22,0.43,16.52,18.3,4.89,10.43,13.26,0.14,0.03,1.54,0.08,-0.03,-0.02,69.0,50.0,768.5,13040.33,True,1
129,Yarmoliuk,MID,27,0,0.23,0.23,15.45,17.14,3.8,10.91,10.91,0.15,0.02,1.54,0.08,-0.02,-0.17,66.0,50.0,580.33,13704.5,True,6
129,Yarmoliuk,MID,28,1,0.0,0.51,11.28,11.74,7.18,2.31,11.79,0.07,0.03,1.32,-0.07,-0.03,0.22,58.5,50.0,468.17,14282.33,False,3
129,Yarmoliuk,MID,29,1,0.0,0.81,10.84,13.01,7.18,1.63,12.47,0.04,0.03,1.19,-0.04,-0.03,0.71,55.33,50.0,73.17,14436.17,False,4
129,Yarmoliuk,MID,30,1,0.0,0.64,9.96,12.92,7.2,0.64,10.93,0.0,0.02,1.23,0.0,-0.02,0.38,46.67,50.0,-303.5,14197.5,True,20
129,Yarmoliuk,MID,31,3,0.0,0.66,11.25,14.23,12.21,0.66,11.25,0.0,0.05,1.18,0.0,-0.05,0.81,45.33,50.0,-434.83,13847.5,False,11
129,Yarmoliuk,MID,32,4,0.27,0.55,11.25,9.71,11.06,0.55,8.78,0.0,0.04,0.8,0.0,-0.04,0.57,54.67,50.0,-393.0,13488.33,True,9
129,Yarmoliuk,MID,33,3,0.26,0.52,13.79,12.95,11.29,0.52,10.92,0.0,0.05,1.02,0.0,-0.05,0.54,57.67,50.0,-300.5,13289.67,True,10
129,Yarmoliuk,MID,34,4,0.46,0.23,13.58,12.34,6.95,0.46,10.36,0.0,0.03,1.05,0.0,-0.03,0.33,65.17,50.0,-286.5,13061.0,False,14
129,Yarmoliuk,MID,35,3,0.44,0.0,14.05,13.26,7.57,0.44,10.76,0.0,0.04,1.1,0.0,-0.04,-0.0,68.33,50.0,-206.0,12978.33,True,19
129,Yarmoliuk,MID,36,2,0.57,0.0,14.87,13.46,9.5,0.57,10.87,0.01,0.04,1.09,-0.01,-0.04,-0.14,78.67,50.0,-61.5,12989.67,False,13
129,Yarmoliuk,MID,37,8,0.51,0.0,15.0,13.91,6.2,0.85,10.91,0.01,0.02,1.3,-0.01,-0.02,-0.28,88.0,50.0,-55.67,12989.0,True,8
157,Mitoma,MID,4,7,0.34,0.34,9.27,13.53,26.97,10.31,4.12,0.1,0.06,1.35,-0.1,0.29,-0.32,87.33,64.67,-68763.0,640869.0,False,4
157,Mitoma,MID,5,2,0.26,0.26,13.04,19.18,20.84,16.62,3.07,0.17,0.05,1.38,0.08,0.2,-0.1,88.0,64.5,-59590.25,618764.5,True,18
157,Mitoma,MID,6,2,0.2,0.2,12.22,17.55,19.2,17.1,3.87,0.15,0.05,1.35,0.05,0.15,0.08,88.4,64.4,-44842.4,610492.0,False,7
157,Mitoma,MID,16,1,0.18,0.18,11.34,15.66,16.97,15.59,3.9,0.13,0.05,1.42,0.04,0.13,0.0,84.67,64.33,-45103.83,597302.17,False,12
157,Mitoma,MID,17,1,0.0,0.0,13.14,18.0,21.54,17.92,4.58,0.18,0.06,1.58,0.02,0.14,0.01,75.33,63.67,-45692.5,517793.83,True,17
157,Mitoma,MID,19,1,0.0,0.0,14.15,20.04,21.99,20.41,4.18,0.17,0.08,1.53,0.06,0.15,-0.14,64.67,63.0,-28953.83,445494.5,False,19
157,Mitoma,MID,20,3,0.0,0.0,13.91,19.64,26.15,28.64,3.82,0.2,0.09,1.41,0.07,-0.09,-0.05,55.0,62.5,-10077.67,390052.17,True,3
157,Mitoma,MID,21,8,0.29,0.0,11.07,12.23,31.66,22.14,5.24,0.1,0.09,1.16,-0.1,-0.09,-0.29,51.5,62.0,-2400.17,338616.67,False,13
157,Mitoma,MID,22,2,0.3,0.3,15.25,20.51,32.26,22.43,6.28,0.16,0.25,1.4,0.14,-0.25,-0.8,50.17,61.5,-5699.83,281754.5,True,4
157,Mitoma,MID,23,2,0.28,0.28,16.34,20.49,36.69,21.05,5.82,0.17,0.24,1.28,0.11,-0.24,-0.73,54.17,61.0,5498.0,236421.67,False,10
157,Mitoma,MID,24,2,0.23,0.23,16.66,18.88,30.82,22.44,5.55,0.16,0.27,1.2,0.07,-0.27,-0.28,64.83,61.0,7260.33,243995.67,True,9
157,Mitoma,MID,25,2,0.2,0.2,15.3,16.41,26.34,21.06,6.36,0.23,0.25,1.22,-0.04,-0.25,-0.23,75.5,61.0,6408.83,250558.83,True,8
157,Mitoma,MID,26,3,0.18,0.18,12.33,13.6,20.38,14.27,6.16,0.19,0.24,1.22,-0.02,-0.24,-0.16,85.17,61.0,6007.67,257068.5,False,2
157,Mitoma,MID,27,3,0.17,0.17,11.9,13.69,20.38,14.31,6.38,0.2,0.25,1.23,-0.03,-0.25,-0.2,87.0,61.0,1923.0,258976.0,False,5
157,Mitoma,MID,28,1,0.34,0.0,9.85,9.27,22.09,17.83,5.43,0.2,0.15,1.16,-0.2,-0.15,-0.31,88.33,61.0,2431.33,261958.5,True,16
157,Mitoma,MID,29,1,0.34,0.17,9.68,10.05,22.52,22.75,5.94,0.29,0.16,1.05,-0.29,-0.16,-0.2,88.33,61.0,-1003.33,261257.83,True,1
157,Mitoma,MID,31,1,0.37,0.19,8.91,9.32,21.99,20.41,6.12,0.28,0.12,0.96,-0.28,-0.12,-0.22,80.83,61.0,-3027.83,258505.33,True,12
157,Mitoma,MID,32,1,0.44,0.22,9.02,9.95,19.91,25.97,5.72,0.25,0.15,0.89,-0.25,-0.15,-0.23,68.17,61.0,-4089.0,252935.83,False,3
157,Mitoma,MID,33,6,0.55,0.27,12.04,11.65,20.33,32.83,6.57,0.31,0.17,0.8,-0.31,-0.17,-0.26,54.83,61.0,2601.67,254342.5,False,18
157,Mitoma,MID,33,3,0.3,0.3,17.23,22.46,17.61,41.58,6.53,0.34,0.18,1.01,-0.05,-0.18,-0.12,50.5,61.0,6232.83,263167.33,True,7
157,Mitoma,MID,35,1,0.31,0.31,19.59,23.14,21.55,40.71,8.57,0.35,0.2,0.66,-0.05,-0.2,0.26,49.0,61.0,8544.67,272185.33,False,15
157,Mitoma,MID,36,0,0.31,0.31,20.2,20.39,18.03,32.14,8.27,0.2,0.18,1.41,0.11,-0.18,0.12,49.0,61.0,10277.17,277855.0,True,20
158,Georginio,MID,5,5,0.55,0.55,16.56,7.84,14.08,22.09,3.87,0.08,0.04,1.04,-0.08,0.51,0.06,54.33,59.33,-24026.33,104030.33,True,18
158,Georginio,MID,6,2,0.38,0.38,17.47,17.47,17.96,17.47,5.32,0.05,0.03,1.16,-0.05,0.73,-0.02,59.25,59.0,-21255.5,95285.5,False,7
158,Georginio,MID,7,1,0.28,0.28,14.3,15.81,17.55,13.46,5.89,0.04,0.12,1.25,-0.04,0.44,-0.13,64.2,58.8,-19556.0,87538.4,False,20
158,Georginio,MID,8,7,0.25,0.25,12.79,14.36,15.59,18.2,5.66,0.08,0.11,1.18,-0.08,0.38,-0.2,61.0,58.67,-16943.67,81895.67,True,15
158,Georginio,MID,9,2,0.24,0.24,15.16,21.67,21.4,17.85,7.09,0.08,0.18,1.22,-0.08,0.31,-0.24,61.33,58.17,-18082.83,66088.0,False,14
158,Georginio,MID,10,3,0.22,0.22,14.03,18.99,19.23,12.52,6.47,0.05,0.16,1.22,-0.05,0.27,0.29,69.5,57.83,-9128.33,59349.5,True,11
158,Georginio,MID,11,2,0.41,0.0,11.63,16.69,16.78,12.04,5.71,0.06,0.24,1.01,-0.06,0.16,0.01,73.5,57.5,-4641.67,55701.33,False,8
158,Georginio,MID,12,2,0.61,0.2,8.57,10.53,13.29,11.22,5.51,0.06,0.25,0.87,-0.06,-0.04,-0.06,73.5,57.33,-3247.67,52861.0,True,5
158,Georginio,MID,13,4,0.61,0.2,10.11,10.48,12.62,16.38,5.46,0.07,0.18,0.8,-0.07,0.02,0.01,74.17,57.17,-1146.83,52191.5,False,16
158,Georginio,MID,15,8,0.59,0.2,12.26,10.76,13.0,14.84,6.13,0.11,0.19,0.8,-0.11,0.21,-0.01,75.83,57.0,-1270.17,51116.67,True,19
158,Georginio,MID,16,2,0.38,0.19,13.26,13.3,11.73,27.09,5.68,0.19,0.16,0.85,0.0,0.03,0.1,79.17,57.0,-914.5,49854.83,False,12
158,Georginio,MID,17,3,0.38,0.19,13.56,14.05,19.75,27.11,6.03,0.19,0.18,0.98,-0.0,0.01,-0.22,79.67,56.83,-1163.33,48359.5,True,17
158,Georginio,MID,18,0,0.38,0.19,14.31,15.44,19.02,31.82,6.4,0.23,0.1,1.14,-0.05,0.09,-0.39,79.67,56.67,-960.33,47046.33,False,1
158,Georginio,MID,19,1,0.18,0.0,13.66,15.78,21.53,32.25,6.01,0.23,0.11,1.58,-0.04,0.07,-0.49,82.33,56.5,-418.0,46152.67,False,19
158,Georginio,MID,20,8,0.21,0.0,15.07,17.53,22.56,36.08,6.37,0.28,0.12,1.67,-0.07,0.09,-0.61,70.67,56.33,488.33,46491.67,True,3
158,Georginio,MID,21,2,0.41,0.0,17.63,23.9,21.9,35.06,6.15,0.2,0.11,1.57,0.21,-0.11,-0.55,73.17,56.17,4329.17,51029.17,False,13
158,Georginio,MID,22,1,0.42,0.0,12.71,16.39,21.26,20.12,6.14,0.11,0.1,1.72,0.1,-0.1,-0.66,70.83,56.0,3852.33,55020.5,True,4
158,Georginio,MID,23,1,0.49,0.0,12.96,16.88,10.76,23.97,7.34,0.12,0.07,1.61,0.12,-0.07,-0.88,61.33,56.0,3611.17,58838.83,False,10
158,Georginio,MID,24,1,0.32,0.0,15.43,19.67,13.69,21.21,8.04,0.08,0.07,1.68,0.24,-0.07,-0.4,46.67,56.0,2110.83,60956.67,True,9
158,Georginio,MID,29,4,0.29,0.0,11.83,15.12,10.5,14.71,6.63,0.07,0.04,0.84,0.22,-0.04,0.02,52.0,56.0,-253.0,62172.33,True,1
158,Georginio,MID,31,1,0.0,0.0,8.67,9.27,15.07,13.01,8.13,0.1,0.07,0.85,-0.1,-0.07,0.24,55.33,56.0,-3689.83,56579.33,True,12
158,Georginio,MID,35,1,0.31,0.0,19.24,24.89,16.85,20.79,8.69,0.14,0.08,0.61,0.17,0.23,0.32,48.33,56.0,-933.83,43161.17,False,15
160,Minteh,MID,4,6,0.36,0.0,14.15,10.96,20.58,25.4,8.35,0.13,0.22,1.41,-0.13,-0.22,-0.32,82.67,59.67,-13681.0,106391.0,False,4
160,Minteh,MID,5,9,0.27,0.0,17.84,15.76,19.6,28.49,7.72,0.14,0.2,1.42,-0.14,0.07,-0.09,84.5,59.5,-10434.25,103216.25,True,18
160,Minteh,MID,6,5,0.22,0.0,21.57,21.4,18.81,31.82,7.85,0.27,0.16,1.41,-0.05,0.05,-0.11,82.6,59.4,-6660.2,103569.8,False,7
160,Minteh,MID,7,2,0.18,0.0,20.93,21.76,18.89,31.13,7.51,0.29,0.18,1.49,-0.11,0.18,-0.23,83.83,59.33,3841.83,114235.33,False,20
160,Minteh,MID,8,2,0.0,0.0,21.77,25.37,28.29,28.63,8.23,0.26,0.21,1.43,-0.09,0.14,-0.06,87.5,59.17,42998.17,165182.83,True,15
160,Minteh,MID,9,5,0.0,0.0,21.47,24.63,24.32,27.82,8.93,0.27,0.16,1.39,-0.1,0.18,-0.19,87.33,59.17,50978.0,220696.17,False,14
160,Minteh,MID,10,9,0.0,0.0,21.13,23.05,24.48,24.56,7.73,0.24,0.16,1.31,-0.07,0.36,0.41,87.33,59.33,51794.83,277040.83,True,11
160,Minteh,MID,11,3,0.17,0.0,21.42,22.46,26.5,20.73,7.6,0.26,0.15,1.16,-0.09,0.54,0.23,86.83,59.5,66306.5,350311.0,False,8
160,Minteh,MID,12,11,0.34,0.0,15.78,15.92,26.78,17.13,6.55,0.15,0.16,1.05,-0.15,0.51,0.12,89.33,59.67,74887.17,429219.17,True,5
160,Minteh,MID,13,3,0.34,0.0,18.88,17.73,32.17,18.54,6.57,0.12,0.15,0.93,-0.12,0.69,0.25,89.0,60.0,81833.17,516298.83,False,16
160,Minteh,MID,14,2,0.51,0.0,17.42,15.44,27.44,20.83,6.15,0.12,0.13,0.97,-0.12,0.72,0.05,87.83,60.5,92144.67,608815.5,True,2
160,Minteh,MID,15,3,0.51,0.0,17.39,16.94,31.53,20.28,5.45,0.12,0.11,1.15,-0.12,0.74,0.39,88.0,60.83,123562.0,735340.0,True,19
160,Minteh,MID,16,2,0.71,0.0,15.91,16.8,32.34,21.75,5.13,0.13,0.12,1.09,-0.13,0.59,-0.2,84.83,61.33,148644.83,892596.83,False,12
160,Minteh,MID,17,3,0.53,0.0,13.71,14.27,31.97,22.32,5.8,0.11,0.17,1.33,-0.11,0.18,-0.09,85.33,61.67,68322.67,952446.33,True,17
160,Minteh,MID,18,1,0.55,0.0,14.63,14.45,30.02,22.32,5.67,0.1,0.16,1.5,-0.1,0.2,-0.22,82.0,61.83,50419.67,1005117.83,False,1
160,Minteh,MID,19,4,0.6,0.0,11.22,11.59,23.79,21.45,5.81,0.09,0.17,1.62,-0.09,-0.17,-0.21,74.83,61.83,17835.17,1015767.33,False,19
160,Minteh,MID,22,1,0.43,0.0,12.77,10.94,19.23,24.04,5.96,0.1,0.16,1.92,-0.1,0.06,-0.01,70.5,61.5,-32001.67,983575.33,True,4
160,Minteh,MID,23,1,0.5,0.0,13.11,11.29,16.31,30.5,5.55,0.09,0.15,1.67,-0.09,0.1,-0.41,59.5,60.83,-87191.33,846253.33,False,10
160,Minteh,MID,24,1,0.31,0.0,15.56,13.67,16.93,34.78,6.1,0.12,0.17,1.82,-0.12,0.13,0.02,49.17,60.0,-112533.67,678315.5,True,9
160,Minteh,MID,33,2,0.6,0.6,21.75,25.39,36.86,25.33,8.94,0.1,0.39,1.06,0.2,-0.39,-0.46,50.33,55.5,130.33,265821.0,False,18
160,Minteh,MID,33,2,0.48,0.48,21.72,25.72,35.73,21.96,8.93,0.08,0.4,1.03,0.16,-0.4,-0.07,62.17,55.17,12271.17,285063.17,True,7
160,Minteh,MID,35,2,0.61,0.61,18.61,22.99,30.83,21.27,9.0,0.07,0.35,0.89,0.13,-0.35,-0.27,73.33,55.0,25192.0,309348.67,False,15
160,Minteh,MID,36,9,0.56,0.56,16.33,18.74,28.35,20.6,7.61,0.13,0.32,1.31,0.06,-0.32,-0.19,80.83,55.0,26011.67,320933.0,True,20
160,Minteh,MID,37,3,0.54,0.36,15.66,17.75,27.31,21.42,6.66,0.16,0.21,1.22,0.02,-0.21,-0.14,83.33,55.0,28522.5,335175.67,False,11
160,Minteh,MID,38,1,0.7,0.17,15.73,17.51,25.29,16.78,6.47,0.11,0.18,1.08,0.06,-0.18,-0.2,85.83,55.0,29674.67,350184.5,True,14
162,Gruda,MID,19,1,0.31,0.31,8.29,9.22,29.89,7.99,7.99,0.07,0.09,2.2,-0.07,-0.09,-0.05,48.83,54.0,73.17,6438.83,False,19
162,Gruda,MID,20,3,0.28,0.28,7.05,10.16,30.89,9.03,7.62,0.07,0.1,2.13,-0.07,-0.1,-0.15,53.17,54.0,105.5,6638.67,True,3
162,Gruda,MID,21,1,0.55,0.27,8.21,10.83,35.07,9.3,5.74,0.05,0.08,1.63,-0.05,-0.08,-0.54,54.83,54.0,152.33,6878.17,False,13
162,Gruda,MID,22,2,0.56,0.28,7.5,8.83,24.44,9.17,5.56,0.04,0.06,1.81,-0.04,-0.06,-0.98,54.0,54.0,61.33,7001.33,True,4
163,Hinshelwood,MID,18,2,0.3,0.0,22.72,22.84,13.1,9.27,7.77,0.11,0.04,2.07,0.19,0.56,0.02,50.17,51.0,372.5,4753.5,False,1
163,Hinshelwood,MID,19,1,0.25,0.0,14.45,11.61,9.28,9.89,6.59,0.1,0.04,2.08,-0.1,0.47,0.21,59.17,51.0,426.0,5252.17,False,19
163,Hinshelwood,MID,21,5,0.27,0.0,15.13,10.41,9.82,10.88,5.84,0.11,0.04,2.17,-0.11,0.49,0.22,56.5,51.0,436.17,5792.17,False,13
163,Hinshelwood,MID,22,2,0.25,0.0,13.14,10.31,5.95,4.71,6.94,0.02,0.06,2.1,-0.02,-0.06,-0.61,60.5,51.0,281.67,6161.0,True,4
163,Hinshelwood,MID,25,1,0.23,0.0,13.79,11.67,3.01,14.02,8.59,0.07,0.05,2.12,-0.07,-0.05,-0.76,66.33,51.0,33.33,6237.0,True,8
163,Hinshelwood,MID,26,0,0.28,0.0,15.78,13.4,3.9,17.17,9.97,0.09,0.06,2.22,-0.09,-0.06,-1.11,54.17,51.0,72.83,6405.0,False,2
163,Hinshelwood,MID,27,6,0.0,0.0,13.04,12.63,7.51,19.57,9.39,0.13,0.08,1.92,-0.13,-0.08,-0.62,57.5,51.0,-102.33,6358.0,False,5
163,Hinshelwood,MID,28,5,0.25,0.0,15.46,11.47,9.8,17.95,9.22,0.12,0.08,1.66,-0.12,0.17,-0.91,60.17,51.0,-143.67,6289.0,True,16
163,Hinshelwood,MID,29,2,0.21,0.0,14.34,13.3,10.83,20.58,8.94,0.12,0.09,1.52,-0.12,0.32,-0.69,72.17,51.0,-163.5,6158.0,True,1
163,Hinshelwood,MID,30,3,0.22,0.0,10.95,8.89,13.47,25.4,6.57,0.19,0.06,1.11,-0.19,0.37,-0.23,68.5,51.0,-36.17,6168.83,False,17
